sensor_id,sensor_type,location,lat,lon,timestamp,value_type,value
42,SDS011,19,0.323,32.576,2018-02-21T08:45:24.823411+00:00,humidity,61.5
42,SDS011,19,0.323,32.576,2018-02-21T08:45:24.823411+00:00,temperature,26.9
42,SDS011,19,0.323,32.576,2018-02-21T08:47:55.426153+00:00,P2,4.6
42,SDS011,19,0.323,32.576,2018-02-21T08:47:55.426153+00:00,P1,7.13
42,SDS011,19,0.323,32.576,2018-02-21T08:47:56.858332+00:00,humidity,61.6
42,SDS011,19,0.323,32.576,2018-02-21T08:47:56.858332+00:00,temperature,26.9
42,SDS011,19,0.323,32.576,2018-02-21T08:50:25.678670+00:00,P2,3.87
42,SDS011,19,0.323,32.576,2018-02-21T08:50:25.678670+00:00,P1,8.4
42,SDS011,19,0.323,32.576,2018-02-21T08:50:27.150436+00:00,humidity,61.5
42,SDS011,19,0.323,32.576,2018-02-21T08:50:27.150436+00:00,temperature,27
42,SDS011,19,0.323,32.576,2018-02-21T08:52:56.955888+00:00,P2,4.3
42,SDS011,19,0.323,32.576,2018-02-21T08:52:56.955888+00:00,P1,8
42,SDS011,19,0.323,32.576,2018-02-21T08:52:58.577968+00:00,humidity,61.7
42,SDS011,19,0.323,32.576,2018-02-21T08:52:58.577968+00:00,temperature,27
42,SDS011,19,0.323,32.576,2018-02-21T08:55:29.096233+00:00,P2,3.47
42,SDS011,19,0.323,32.576,2018-02-21T08:55:29.096233+00:00,P1,6.03
42,SDS011,19,0.323,32.576,2018-02-21T08:55:31.941623+00:00,humidity,61.7
42,SDS011,19,0.323,32.576,2018-02-21T08:55:31.941623+00:00,temperature,27
42,SDS011,19,0.323,32.576,2018-02-21T08:58:01.427673+00:00,P2,3.7
42,SDS011,19,0.323,32.576,2018-02-21T08:58:01.427673+00:00,P1,5.73
42,SDS011,19,0.323,32.576,2018-02-21T08:58:03.341078+00:00,humidity,61.8
42,SDS011,19,0.323,32.576,2018-02-21T08:58:03.341078+00:00,temperature,27.1
42,SDS011,19,0.323,32.576,2018-02-21T09:00:33.718279+00:00,P2,3.7
42,SDS011,19,0.323,32.576,2018-02-21T09:00:33.718279+00:00,P1,6.8
42,SDS011,19,0.323,32.576,2018-02-21T09:00:35.096720+00:00,humidity,62.5
42,SDS011,19,0.323,32.576,2018-02-21T09:00:35.096720+00:00,temperature,27.1
42,SDS011,19,0.323,32.576,2018-02-21T09:03:04.132669+00:00,P2,4.53
42,SDS011,19,0.323,32.576,2018-02-21T09:03:04.132669+00:00,P1,6.27
42,SDS011,19,0.323,32.576,2018-02-21T09:03:05.947184+00:00,humidity,61.7
42,SDS011,19,0.323,32.576,2018-02-21T09:03:05.947184+00:00,temperature,27.1
42,SDS011,19,0.323,32.576,2018-02-21T09:05:35.065356+00:00,P2,5.12
42,SDS011,19,0.323,32.576,2018-02-21T09:05:35.065356+00:00,P1,10.38
42,SDS011,19,0.323,32.576,2018-02-21T09:05:36.865404+00:00,humidity,61.6
42,SDS011,19,0.323,32.576,2018-02-21T09:05:36.865404+00:00,temperature,27.1
42,SDS011,19,0.323,32.576,2018-02-21T09:08:09.344158+00:00,P2,4.47
42,SDS011,19,0.323,32.576,2018-02-21T09:08:09.344158+00:00,P1,8.07
42,SDS011,19,0.323,32.576,2018-02-21T09:08:11.851687+00:00,humidity,61.7
42,SDS011,19,0.323,32.576,2018-02-21T09:08:11.851687+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:10:44.177759+00:00,P2,4.3
42,SDS011,19,0.323,32.576,2018-02-21T09:10:44.177759+00:00,P1,7
42,SDS011,19,0.323,32.576,2018-02-21T09:10:46.107523+00:00,humidity,61.5
42,SDS011,19,0.323,32.576,2018-02-21T09:10:46.107523+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:13:21.200168+00:00,P2,4.73
42,SDS011,19,0.323,32.576,2018-02-21T09:13:21.200168+00:00,P1,6.57
42,SDS011,19,0.323,32.576,2018-02-21T09:13:23.863881+00:00,humidity,61.5
42,SDS011,19,0.323,32.576,2018-02-21T09:13:23.863881+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:15:56.166294+00:00,P2,3.57
42,SDS011,19,0.323,32.576,2018-02-21T09:15:56.166294+00:00,P1,5.73
42,SDS011,19,0.323,32.576,2018-02-21T09:15:58.214394+00:00,humidity,61.4
42,SDS011,19,0.323,32.576,2018-02-21T09:15:58.214394+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:18:29.096716+00:00,P2,5.13
42,SDS011,19,0.323,32.576,2018-02-21T09:18:29.096716+00:00,P1,10.2
42,SDS011,19,0.323,32.576,2018-02-21T09:18:32.514439+00:00,humidity,61.4
42,SDS011,19,0.323,32.576,2018-02-21T09:18:32.514439+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:21:05.164067+00:00,P2,6.97
42,SDS011,19,0.323,32.576,2018-02-21T09:21:05.164067+00:00,P1,11.8
42,SDS011,19,0.323,32.576,2018-02-21T09:21:07.431143+00:00,humidity,61.4
42,SDS011,19,0.323,32.576,2018-02-21T09:21:07.431143+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:23:37.648031+00:00,P2,5.3
42,SDS011,19,0.323,32.576,2018-02-21T09:23:37.648031+00:00,P1,8.5
42,SDS011,19,0.323,32.576,2018-02-21T09:23:40.153977+00:00,humidity,61.2
42,SDS011,19,0.323,32.576,2018-02-21T09:23:40.153977+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:26:10.191926+00:00,P2,4.87
42,SDS011,19,0.323,32.576,2018-02-21T09:26:10.191926+00:00,P1,8.6
42,SDS011,19,0.323,32.576,2018-02-21T09:26:12.631684+00:00,humidity,61.3
42,SDS011,19,0.323,32.576,2018-02-21T09:26:12.631684+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:28:46.006813+00:00,P2,5.7
42,SDS011,19,0.323,32.576,2018-02-21T09:28:46.006813+00:00,P1,7.77
42,SDS011,19,0.323,32.576,2018-02-21T09:28:48.915001+00:00,humidity,61.2
42,SDS011,19,0.323,32.576,2018-02-21T09:28:48.915001+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:31:20.260675+00:00,P2,4.6
42,SDS011,19,0.323,32.576,2018-02-21T09:31:20.260675+00:00,P1,6.77
42,SDS011,19,0.323,32.576,2018-02-21T09:31:25.623375+00:00,humidity,61.3
42,SDS011,19,0.323,32.576,2018-02-21T09:31:25.623375+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:33:57.335429+00:00,P2,13.77
42,SDS011,19,0.323,32.576,2018-02-21T09:33:57.335429+00:00,P1,17.87
42,SDS011,19,0.323,32.576,2018-02-21T09:34:00.793148+00:00,humidity,61.3
42,SDS011,19,0.323,32.576,2018-02-21T09:34:00.793148+00:00,temperature,27.1
42,SDS011,19,0.323,32.576,2018-02-21T09:36:31.901713+00:00,P2,5.23
42,SDS011,19,0.323,32.576,2018-02-21T09:36:31.901713+00:00,P1,8.47
42,SDS011,19,0.323,32.576,2018-02-21T09:36:34.448989+00:00,humidity,61.4
42,SDS011,19,0.323,32.576,2018-02-21T09:36:34.448989+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:39:05.120604+00:00,P2,5.22
42,SDS011,19,0.323,32.576,2018-02-21T09:39:05.120604+00:00,P1,9.7
42,SDS011,19,0.323,32.576,2018-02-21T09:39:07.223363+00:00,humidity,61.5
42,SDS011,19,0.323,32.576,2018-02-21T09:39:07.223363+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:41:45.178398+00:00,P2,4.53
42,SDS011,19,0.323,32.576,2018-02-21T09:41:45.178398+00:00,P1,6.87
42,SDS011,19,0.323,32.576,2018-02-21T09:41:49.226475+00:00,humidity,61.6
42,SDS011,19,0.323,32.576,2018-02-21T09:41:49.226475+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:44:21.691655+00:00,P2,5.2
42,SDS011,19,0.323,32.576,2018-02-21T09:44:21.691655+00:00,P1,7.77
42,SDS011,19,0.323,32.576,2018-02-21T09:44:24.794168+00:00,humidity,61.7
42,SDS011,19,0.323,32.576,2018-02-21T09:44:24.794168+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:46:54.773598+00:00,P2,4.6
42,SDS011,19,0.323,32.576,2018-02-21T09:46:54.773598+00:00,P1,6.47
42,SDS011,19,0.323,32.576,2018-02-21T09:46:56.594995+00:00,humidity,61.6
42,SDS011,19,0.323,32.576,2018-02-21T09:46:56.594995+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:49:27.003321+00:00,P2,5.3
42,SDS011,19,0.323,32.576,2018-02-21T09:49:27.003321+00:00,P1,6.87
42,SDS011,19,0.323,32.576,2018-02-21T09:49:28.940103+00:00,humidity,61.5
42,SDS011,19,0.323,32.576,2018-02-21T09:49:28.940103+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:51:59.475777+00:00,P2,4.87
42,SDS011,19,0.323,32.576,2018-02-21T09:51:59.475777+00:00,P1,8.4
42,SDS011,19,0.323,32.576,2018-02-21T09:52:01.831343+00:00,humidity,61.5
42,SDS011,19,0.323,32.576,2018-02-21T09:52:01.831343+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:54:32.118248+00:00,P2,4.97
42,SDS011,19,0.323,32.576,2018-02-21T09:54:32.118248+00:00,P1,8
42,SDS011,19,0.323,32.576,2018-02-21T09:54:34.742723+00:00,humidity,61.4
42,SDS011,19,0.323,32.576,2018-02-21T09:54:34.742723+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T09:57:08.434412+00:00,P2,5.63
42,SDS011,19,0.323,32.576,2018-02-21T09:57:08.434412+00:00,P1,7.13
